DATE,TE,CO,NO,NO2,O3,CO2,T,RH,PM1.0,PM2.5,PM10,AQHI
2025-03-26 15:38:25-07:00,10.47,175.087,9.315,6.5625,4.992,426.0,11.9,70.5,0.0,0.03,0.08,0.8106937545119562
2025-03-26 15:39:25-07:00,10.52,173.30500000000004,11.205,7.4025,4.68,426.0,12.0,70.1,0.0,0.01,0.03,0.8375323011739146
2025-03-26 15:40:25-07:00,10.58,173.987,8.604000000000001,8.232,4.5,426.0,12.0,70.1,0.0,0.19,0.26,0.8694889798925468
2025-03-26 15:41:25-07:00,10.63,171.45700000000002,9.585,7.9275,4.9079999999999995,426.0,12.0,69.9,0.0,0.06,0.45,0.8828127669698571
2025-03-26 15:42:25-07:00,10.7,169.52100000000002,8.262,7.119000000000001,5.136,425.72,12.1,69.9,0.0,0.02,0.17,0.8791622156806075
2025-03-26 15:43:25-07:00,10.75,175.252,8.577,6.594,5.484,425.25,12.2,69.6,0.0,0.01,0.05,0.8722783722847413
2025-03-26 15:44:25-07:00,10.82,174.48200000000003,8.829,7.1505,5.988,425.09,12.2,69.3,0.0,0.0,0.02,0.8777236327027802
2025-03-26 15:45:25-07:00,10.86,174.383,7.803,7.581,4.248,425.03,12.2,69.3,0.0,0.0,0.01,0.8750821922469718
2025-03-26 15:46:25-07:00,10.92,176.19800000000004,8.703,6.415500000000001,5.1,425.01,12.2,69.2,0.0,0.54,0.55,0.8698241720267238
2025-03-26 15:47:25-07:00,10.94,172.19400000000002,8.055,6.300000000000001,5.063999999999999,425.0,12.2,68.7,0.0,0.25,0.56,0.8631005532257741
2025-03-26 15:48:26-07:00,10.95,174.845,7.776000000000001,6.6465000000000005,5.76,425.0,12.2,68.8,0.0,0.18,0.28,0.8632322176815438
2025-03-26 15:49:26-07:00,10.95,174.40500000000003,8.073,6.9195,5.0760000000000005,425.0,12.1,68.6,0.0,0.15,0.18,0.862190880019952
2025-03-26 15:50:26-07:00,10.95,175.032,6.471,6.9510000000000005,4.476,425.0,12.1,68.8,0.0,0.07,0.08,0.8588361475370334
2025-03-26 15:51:26-07:00,10.95,171.578,10.197000000000001,7.833,4.56,425.0,12.1,68.9,0.0,0.02,0.03,0.8614130187438771
2025-03-26 15:52:27-07:00,10.95,171.71,8.766,7.539,4.62,425.0,12.2,68.8,0.0,0.19,0.19,0.8627325762199634
2025-03-26 15:53:27-07:00,10.95,171.34700000000004,8.559,8.211,2.916,425.0,12.2,68.9,0.0,0.18,0.18,0.8618840143550649
2025-03-26 15:54:27-07:00,10.95,174.27300000000002,8.649,8.1165,2.856,425.0,12.2,68.9,0.0,0.06,0.06,0.8601541626729539
2025-03-26 15:55:27-07:00,10.95,174.636,9.405,8.7675,4.02,425.0,12.1,68.8,0.0,0.02,0.2,0.8649087009834056
2025-03-26 15:56:28-07:00,10.95,175.43900000000002,8.037,8.3265,4.056,425.0,12.1,68.9,0.0,0.09,0.16,0.8674773698119428
2025-03-26 15:57:29-07:00,10.96,176.473,6.930000000000001,8.8515,4.44,425.0,12.1,69.1,0.0,0.59,0.61,0.8741667283429937
2025-03-26 15:58:29-07:00,11.01,176.16500000000002,7.685999999999999,8.8305,3.576,425.0,12.1,69.2,0.0,0.55,0.75,0.8779161846740708
2025-03-26 15:59:29-07:00,11.04,176.792,8.360999999999999,8.8725,2.808,424.5,12.2,69.5,0.0,0.19,0.26,0.8789128392708716
2025-03-26 16:00:30-07:00,11.09,180.93900000000002,9.54,9.586500000000001,4.848,424.18,12.2,69.5,0.0,0.13,0.35,0.8869091757348111
2025-03-26 16:01:30-07:00,11.14,182.01700000000002,8.991,9.1035,3.924,424.68,12.3,69.6,0.0,0.04,0.11,0.890374370460971
2025-03-26 16:02:30-07:00,11.21,177.969,7.848000000000001,9.0615,3.492,424.97,12.4,69.6,0.0,0.12,0.14,0.8926764000840709
2025-03-26 16:03:30-07:00,11.29,180.136,9.684,7.833,5.748,425.55,12.4,69.2,0.0,0.6,0.61,0.8961729546197236
2025-03-26 16:04:30-07:00,11.36,181.81900000000002,8.496,8.0745,5.7,425.19,12.4,69.1,0.0,0.45,0.74,0.8998125861436462
2025-03-26 16:05:30-07:00,11.43,181.29100000000003,11.34,8.3895,4.584,425.3,12.4,68.7,0.0,0.14,0.49,0.9015593731389517
2025-03-26 16:06:30-07:00,11.5,179.53100000000003,9.783,9.544500000000001,3.84,426.05,12.5,68.5,0.0,0.05,0.42,0.9050709491515301
2025-03-26 16:07:30-07:00,11.54,179.97100000000003,9.693,9.156,3.348,426.08,12.5,68.4,0.0,0.02,0.21,0.9063608950446443
2025-03-26 16:08:31-07:00,11.6,179.32200000000003,7.2989999999999995,9.502500000000001,3.7439999999999998,426.03,12.5,68.4,0.0,0.34,0.41,0.9096549973591985
2025-03-26 16:09:31-07:00,11.64,181.72,10.287,9.618,3.456,426.01,12.6,68.4,0.0,0.33,0.5,0.9125673564646577
2025-03-26 16:10:31-07:00,11.71,186.098,11.178,9.964500000000001,1.8119999999999998,426.0,12.6,68.3,0.0,0.72,1.03,0.9141640569545173
2025-03-26 16:11:31-07:00,11.73,189.99200000000002,11.862,10.100999999999999,2.112,426.97,12.6,68.2,0.06,0.97,1.09,0.9168068567956864
2025-03-26 16:12:31-07:00,11.78,190.344,13.14,9.544500000000001,3.252,428.09,12.6,68.1,0.3,1.14,1.26,0.9198709523280518
2025-03-26 16:13:25-07:00,11.81,192.962,14.175,9.513000000000002,4.104,428.65,12.6,68.2,0.27,0.69,1.05,0.9233305534069782
2025-03-26 16:14:25-07:00,11.83,200.211,12.996,10.4475,2.688,428.88,12.6,68.1,0.09,0.79,1.24,0.9268798037051922
2025-03-26 16:15:25-07:00,11.84,194.45800000000003,13.842,10.437,1.38,428.96,12.6,68.3,0.03,0.99,1.16,0.9286844381978242
2025-03-26 16:16:26-07:00,11.84,194.65600000000003,12.681000000000001,9.4605,3.6599999999999997,428.98,12.5,68.0,0.01,0.71,0.76,0.9309736014842955
2025-03-26 16:17:26-07:00,11.85,188.804,11.907,9.261000000000001,3.0839999999999996,428.99,12.5,67.9,0.04,0.58,0.6,0.9318302090157415
2025-03-26 16:18:28-07:00,11.85,182.578,12.69,10.290000000000001,1.8479999999999999,429.0,12.5,68.2,0.05,0.66,0.67,0.9332938797051351
2025-03-26 16:19:28-07:00,11.85,186.20800000000003,13.167000000000002,10.017,2.388,428.42,12.4,67.9,0.02,0.38,0.38,0.9344927397447317
2025-03-26 16:20:28-07:00,11.85,184.36,9.99,9.418500000000002,2.616,428.15,12.4,68.1,0.01,0.53,0.53,0.9348993671036313
2025-03-26 16:21:28-07:00,11.85,183.997,8.91,9.366,2.6759999999999997,428.05,12.4,68.1,0.0,0.19,0.19,0.9348955576805125
2025-03-26 16:22:28-07:00,11.85,180.66400000000002,9.585,8.841000000000001,3.0,428.02,12.3,67.9,0.0,0.06,0.06,0.9341448497389543
2025-03-26 16:23:27-07:00,11.85,178.519,9.738000000000001,9.0405,2.16,427.73,12.3,68.0,0.0,0.02,0.02,0.9328071352752453
2025-03-26 16:24:27-07:00,11.85,179.729,10.376999999999999,9.135,2.5799999999999996,427.26,12.3,68.1,0.0,0.07,0.17,0.9322082366870231
2025-03-26 16:25:27-07:00,11.85,181.104,10.422,10.006499999999999,1.608,427.09,12.3,68.3,0.0,0.02,0.06,0.9320697710402114
2025-03-26 16:26:27-07:00,11.86,180.36700000000002,9.216000000000001,9.996,2.82,427.03,12.3,68.3,0.0,0.01,0.02,0.9331891995718129
2025-03-26 16:27:28-07:00,11.91,183.24900000000002,9.216000000000001,9.9015,2.376,427.09,12.3,68.5,0.0,0.08,0.09,0.9337105604264723
2025-03-26 16:28:30-07:00,11.94,180.24600000000004,10.899,9.4815,2.892,427.1,12.3,68.2,0.0,0.03,0.03,0.9339941739916906
2025-03-26 16:29:30-07:00,12.0,177.133,8.28,9.282,2.268,427.04,12.4,68.6,0.0,0.01,0.01,0.9333042940154254
2025-03-26 16:30:30-07:00,12.04,177.76000000000002,8.541,7.948500000000001,2.184,427.01,12.5,68.2,0.0,0.0,0.0,0.9304265030871971
2025-03-26 16:31:30-07:00,12.11,177.485,8.559,7.5285,4.284,427.0,12.6,67.9,0.0,0.05,0.05,0.929054374687236
2025-03-26 16:32:30-07:00,12.17,175.978,9.009,8.599499999999999,5.172,426.96,12.6,67.6,0.0,0.17,0.21,0.9303128170644646
2025-03-26 16:33:31-07:00,12.24,177.88100000000003,10.737,7.434,5.268,426.69,12.7,67.4,0.0,0.05,0.07,0.9297584927734871
2025-03-26 16:34:32-07:00,12.3,177.804,10.215,7.549500000000001,4.811999999999999,426.24,12.7,67.4,-1.0,-1.0,-1.0,0.9281180284185956
2025-03-26 16:35:32-07:00,12.37,178.354,7.901999999999999,6.384,5.712,426.09,12.7,67.4,-1.0,-1.0,-1.0,0.9256414997586303
2025-03-26 16:36:32-07:00,12.42,179.59700000000004,9.999,6.3629999999999995,6.228000000000001,426.03,12.7,67.4,-1.0,-1.0,-1.0,0.9236715470273911
2025-03-26 16:37:32-07:00,12.49,179.01400000000004,9.576,6.8355,4.9559999999999995,426.01,12.7,67.4,-1.0,-1.0,-1.0,0.9213348968152247
2025-03-26 16:38:33-07:00,12.56,177.87,8.919,5.901000000000001,6.419999999999999,426.0,12.9,66.2,0.0,0.07,0.08,0.9198457101774812
2025-03-26 16:39:33-07:00,12.61,177.30900000000003,8.1,6.426,5.376,426.0,12.9,66.2,0.0,0.12,0.15,0.9182855848431327
2025-03-26 16:40:33-07:00,12.68,178.47500000000002,7.776000000000001,6.699,5.856,426.0,13.0,65.7,0.0,0.04,0.05,0.9174754279426566
2025-03-26 16:41:33-07:00,12.74,174.955,8.523000000000001,6.3420000000000005,4.572,426.29,13.0,65.0,0.0,0.01,0.02,0.9151599969684594
2025-03-26 16:42:33-07:00,12.8,181.03800000000004,7.506,7.9065,3.468,426.75,12.9,65.6,0.0,0.05,0.05,0.9140963189494404
2025-03-26 16:43:33-07:00,12.84,178.60700000000003,6.246,8.7045,2.772,426.91,13.0,66.0,0.0,0.02,0.02,0.9135179254824517
2025-03-26 16:44:32-07:00,12.89,177.287,7.074000000000001,8.274000000000001,3.528,427.15,13.0,65.8,0.0,0.39,0.39,0.9132572264707572
2025-03-26 16:45:32-07:00,12.93,173.745,7.776000000000001,6.720000000000001,4.104,427.05,13.0,65.6,0.0,0.14,0.14,0.9113424431249243
2025-03-26 16:46:33-07:00,12.98,174.47100000000003,6.723,7.9799999999999995,4.296,427.02,13.0,66.0,0.0,0.05,0.05,0.9111065606937084
2025-03-26 16:47:33-07:00,13.01,178.794,5.796,6.1845,4.116,427.01,13.1,65.9,0.0,0.02,0.02,0.9085605142849634
2025-03-26 16:48:33-07:00,13.07,175.47200000000004,6.417,5.2605,5.303999999999999,427.0,13.1,65.4,0.16,0.27,0.39,0.9060191660825081
2025-03-26 16:49:29-07:00,13.11,171.094,6.3,6.321,4.668,427.0,13.1,65.3,0.05,0.14,0.18,0.9042493353876686
2025-03-26 16:50:29-07:00,13.12,166.078,6.66,6.814500000000001,3.888,427.0,13.1,65.3,0.02,0.28,0.29,0.9026351954365877
2025-03-26 16:51:29-07:00,13.17,165.495,6.6240000000000006,6.9719999999999995,4.02,427.0,13.1,65.7,0.01,0.22,0.35,0.901298564925742
2025-03-26 16:52:29-07:00,13.21,164.978,7.047000000000001,6.636000000000001,4.536,427.0,13.2,65.7,0.0,0.07,0.12,0.8998820640274556
2025-03-26 16:53:29-07:00,13.23,169.532,7.812,6.027,4.14,427.0,13.2,65.1,0.0,0.02,0.04,0.8975265640678426
2025-03-26 16:54:31-07:00,13.29,176.19800000000004,8.181000000000001,6.016500000000001,6.384,427.0,13.3,65.2,0.0,0.01,0.01,0.8967227368818327
2025-03-26 16:55:31-07:00,13.31,172.744,8.73,5.3340000000000005,5.22,427.0,13.3,65.0,0.0,0.0,0.0,0.8944233891109516
2025-03-26 16:56:32-07:00,13.32,168.278,11.07,5.9955,4.068,427.0,13.3,64.5,0.0,0.19,0.19,0.8922465965277784
2025-03-26 16:57:32-07:00,13.33,164.461,10.008,6.016500000000001,4.248,427.0,13.2,64.4,0.0,0.3,0.3,0.8903272331288351
2025-03-26 16:58:32-07:00,13.33,165.11,8.397,5.817,4.056,427.0,13.2,64.3,0.0,0.23,0.23,0.8880844628969541
2025-03-26 16:59:32-07:00,13.33,164.67,8.586,6.258,4.368,427.0,13.2,64.0,0.0,0.35,0.35,0.886615418641161
2025-03-26 17:00:32-07:00,13.33,165.462,7.263000000000001,6.6465000000000005,5.592,427.0,13.2,63.8,0.0,0.11,0.11,0.8862042407494475
2025-03-26 17:01:32-07:00,13.32,168.83900000000003,8.82,7.14,3.0599999999999996,427.0,13.1,63.8,0.0,0.06,0.06,0.8847106389043162
2025-03-26 17:02:32-07:00,13.3,165.81400000000002,9.045000000000002,6.4575000000000005,5.316,427.0,13.1,63.8,0.0,0.07,0.07,0.8839540006784389
2025-03-26 17:03:32-07:00,13.26,166.584,7.857,6.867,5.316,427.0,13.1,64.2,0.0,0.02,0.02,0.8835893043958
2025-03-26 17:04:34-07:00,13.24,161.029,7.929,8.2215,4.416,427.0,13.1,64.4,0.0,0.01,0.01,0.8840052199540759
2025-03-26 17:05:34-07:00,13.22,164.95600000000002,8.307,8.4105,4.644,427.0,13.0,64.4,0.0,0.08,0.08,0.8847641282827342
2025-03-26 17:06:34-07:00,13.2,163.361,9.450000000000001,7.686000000000001,4.668,426.43,12.9,64.7,0.0,0.03,0.03,0.8848071446177795
2025-03-26 17:07:34-07:00,13.16,159.907,9.369,8.368500000000001,4.284,426.15,12.9,65.0,0.0,0.01,0.01,0.8852575100973258
2025-03-26 17:08:35-07:00,13.14,162.37100000000004,9.378,8.2425,4.596,426.05,12.8,65.1,0.0,0.0,0.0,0.8857534907144368
2025-03-26 17:09:35-07:00,13.13,158.69700000000003,8.775,7.444500000000001,6.252,426.02,12.8,65.3,0.0,0.0,0.0,0.88643869439524
2025-03-26 17:10:35-07:00,13.09,162.49200000000002,6.489,8.379000000000001,6.54,426.01,12.7,65.6,0.0,0.0,0.0,0.8881168192722683
2025-03-26 17:11:35-07:00,13.05,163.823,6.156,9.302999999999999,3.552,426.0,12.6,65.9,0.0,0.0,0.0,0.888943225762794
2025-03-26 17:12:35-07:00,13.04,160.193,6.426,8.547,4.596,426.0,12.6,65.9,0.0,0.0,0.0,0.889649843224837
