co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
770.7,632.4,"{'lat': None, 'lon': None}","{'rh': 81.9, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.43,14.08,36.17,3.2,21.29,4.23,356573511,81.9,MOD-00627,13.2,2025-04-06T23:28:32,2025-04-06T16:28:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/356573413
763.15,632.16,"{'lat': None, 'lon': None}","{'rh': 81.7, 'temp': 13.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.38,13.48,36.92,3.36,18.61,4.69,356573510,81.7,MOD-00627,13.3,2025-04-06T23:27:32,2025-04-06T16:27:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/356573412
767.18,633.24,"{'lat': None, 'lon': None}","{'rh': 81.8, 'temp': 13.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.38,13.64,37.29,3.78,7.28,4.93,356573509,81.8,MOD-00627,13.3,2025-04-06T23:26:32,2025-04-06T16:26:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/356573411
773.14,636.26,"{'lat': None, 'lon': None}","{'rh': 81.5, 'temp': 13.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.38,11.01,36.57,2.53,12.69,3.53,356573512,81.5,MOD-00627,13.3,2025-04-06T23:25:32,2025-04-06T16:25:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/356573414
770.08,636.98,"{'lat': None, 'lon': None}","{'rh': 82.2, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.62,15.62,35.75,3.85,19.54,4.82,356571248,82.2,MOD-00627,13.2,2025-04-06T23:24:32,2025-04-06T16:24:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/356571150
770.7,630.72,"{'lat': None, 'lon': None}","{'rh': 81.9, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.43,14.08,36.17,3.31,16.62,4.35,356571246,81.9,MOD-00627,13.2,2025-04-06T23:23:32,2025-04-06T16:23:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/356571148
764.68,636.38,"{'lat': None, 'lon': None}","{'rh': 81.7, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.43,12.26,37.33,3.13,18.82,3.76,356571249,81.7,MOD-00627,13.2,2025-04-06T23:22:32,2025-04-06T16:22:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/356571151
766.11,632.28,"{'lat': None, 'lon': None}","{'rh': 82.0, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.43,13.44,36.16,3.56,14.44,4.39,356571247,82.0,MOD-00627,13.2,2025-04-06T23:21:32,2025-04-06T16:21:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/356571149
769.89,633.73,"{'lat': None, 'lon': None}","{'rh': 81.3, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.42,9.16,36.24,2.48,13.59,3.23,356568992,81.3,MOD-00627,13.2,2025-04-06T23:20:32,2025-04-06T16:20:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/356568894
766.0,631.32,"{'lat': None, 'lon': None}","{'rh': 81.0, 'temp': 13.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13512, 'co2': 13275, 'no': 13600, 'no2': 13781, 'o3': 13759}, 'pm': {'pm1': 13242, 'pm10': 13244, 'pm25': 13243}}",2.42,11.64,35.9,3.59,10.72,4.3,356568989,81.0,MOD-00627,13.2,2025-04-06T23:19:32,2025-04-06T16:19:32,https://api.quant-aq.com/v1/devices/MOD-00627/data/356568891
