co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
794.36,566.26,"{'lat': None, 'lon': None}","{'rh': 28.9, 'temp': 23.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.27,2.88,30.09,5.07,13.56,5.84,355580229,28.9,MOD-00616,23.6,2025-04-05T18:32:10,2025-04-05T11:32:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355580133
785.01,564.7,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 23.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.29,2.13,33.39,4.6,19.48,5.45,355580231,29.2,MOD-00616,23.5,2025-04-05T18:31:10,2025-04-05T11:31:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355580132
784.04,565.9,"{'lat': None, 'lon': None}","{'rh': 29.4, 'temp': 23.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.3,2.72,33.34,4.55,13.6,5.27,355580228,29.4,MOD-00616,23.5,2025-04-05T18:30:10,2025-04-05T11:30:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355580129
797.27,567.59,"{'lat': None, 'lon': None}","{'rh': 28.7, 'temp': 23.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.28,3.47,30.13,5.72,13.44,6.51,355580227,28.7,MOD-00616,23.5,2025-04-05T18:29:10,2025-04-05T11:29:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355580130
797.61,567.47,"{'lat': None, 'lon': None}","{'rh': 28.8, 'temp': 23.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.27,2.76,29.58,5.71,21.38,6.43,355577905,28.8,MOD-00616,23.5,2025-04-05T18:28:10,2025-04-05T11:28:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355577807
808.56,566.14,"{'lat': None, 'lon': None}","{'rh': 28.4, 'temp': 23.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.27,3.89,27.87,7.14,26.66,8.01,355577906,28.4,MOD-00616,23.5,2025-04-05T18:27:10,2025-04-05T11:27:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355577808
805.01,566.87,"{'lat': None, 'lon': None}","{'rh': 28.2, 'temp': 23.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.26,5.4,26.63,4.84,13.41,5.7,355577907,28.2,MOD-00616,23.5,2025-04-05T18:26:10,2025-04-05T11:26:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355577809
804.34,569.4,"{'lat': None, 'lon': None}","{'rh': 29.0, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.27,4.34,27.15,4.9,24.11,5.51,355577904,29.0,MOD-00616,23.4,2025-04-05T18:25:10,2025-04-05T11:25:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355577806
822.38,567.23,"{'lat': None, 'lon': None}","{'rh': 29.6, 'temp': 23.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.29,4.22,27.49,4.84,10.42,5.71,355575592,29.6,MOD-00616,23.4,2025-04-05T18:24:10,2025-04-05T11:24:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355575493
822.36,572.65,"{'lat': None, 'lon': None}","{'rh': 28.9, 'temp': 23.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.26,5.31,24.02,5.29,21.4,6.18,355575589,28.9,MOD-00616,23.3,2025-04-05T18:23:10,2025-04-05T11:23:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355575491
829.99,579.39,"{'lat': None, 'lon': None}","{'rh': 30.3, 'temp': 23.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.38,7.61,22.78,5.45,24.62,6.85,355575590,30.3,MOD-00616,23.3,2025-04-05T18:22:10,2025-04-05T11:22:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355575492
829.33,584.21,"{'lat': None, 'lon': None}","{'rh': 30.5, 'temp': 23.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.39,11.96,22.69,5.74,66.66,7.5,355575591,30.5,MOD-00616,23.2,2025-04-05T18:21:10,2025-04-05T11:21:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355575494
822.93,586.74,"{'lat': None, 'lon': None}","{'rh': 30.1, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.11,7.52,22.27,6.3,19.24,7.95,355573300,30.1,MOD-00616,23.1,2025-04-05T18:20:10,2025-04-05T11:20:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355573202
819.99,582.89,"{'lat': None, 'lon': None}","{'rh': 31.2, 'temp': 23.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.44,8.28,25.61,5.71,25.93,7.31,355573299,31.2,MOD-00616,23.0,2025-04-05T18:19:10,2025-04-05T11:19:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355573201
825.88,586.5,"{'lat': None, 'lon': None}","{'rh': 31.0, 'temp': 23.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.43,8.67,25.93,5.15,18.53,6.74,355573298,31.0,MOD-00616,23.0,2025-04-05T18:18:10,2025-04-05T11:18:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355573200
821.35,587.7,"{'lat': None, 'lon': None}","{'rh': 30.3, 'temp': 22.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.41,10.82,24.8,5.35,22.89,7.21,355573297,30.3,MOD-00616,22.9,2025-04-05T18:17:10,2025-04-05T11:17:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355573199
823.61,587.58,"{'lat': None, 'lon': None}","{'rh': 30.0, 'temp': 22.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.2,7.65,24.36,4.88,27.69,6.4,355570937,30.0,MOD-00616,22.9,2025-04-05T18:16:10,2025-04-05T11:16:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355570840
818.77,585.42,"{'lat': None, 'lon': None}","{'rh': 30.3, 'temp': 22.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.41,9.24,25.84,4.81,15.75,6.56,355570935,30.3,MOD-00616,22.8,2025-04-05T18:15:10,2025-04-05T11:15:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355570839
808.87,578.31,"{'lat': None, 'lon': None}","{'rh': 29.8, 'temp': 22.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.02,7.18,25.46,5.25,20.56,6.96,355570932,29.8,MOD-00616,22.8,2025-04-05T18:14:10,2025-04-05T11:14:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355570835
799.01,584.45,"{'lat': None, 'lon': None}","{'rh': 29.8, 'temp': 22.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.36,6.2,28.36,4.52,24.06,5.92,355570934,29.8,MOD-00616,22.8,2025-04-05T18:13:10,2025-04-05T11:13:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355570836
797.78,580.12,"{'lat': None, 'lon': None}","{'rh': 28.8, 'temp': 22.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",1.88,4.86,25.52,4.77,27.62,6.16,355568570,28.8,MOD-00616,22.9,2025-04-05T18:12:10,2025-04-05T11:12:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355568473
804.96,584.09,"{'lat': None, 'lon': None}","{'rh': 29.1, 'temp': 22.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",1.97,1.06,25.69,5.26,20.32,6.86,355568569,29.1,MOD-00616,22.9,2025-04-05T18:11:10,2025-04-05T11:11:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355568471
832.89,586.5,"{'lat': None, 'lon': None}","{'rh': 29.8, 'temp': 23.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.03,7.61,25.24,5.18,35.48,6.87,355568568,29.8,MOD-00616,23.0,2025-04-05T18:10:10,2025-04-05T11:10:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355568469
828.41,586.86,"{'lat': None, 'lon': None}","{'rh': 28.6, 'temp': 23.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.29,4.31,20.38,5.23,24.27,6.88,355568567,28.6,MOD-00616,23.0,2025-04-05T18:09:10,2025-04-05T11:09:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355568470
828.44,586.14,"{'lat': None, 'lon': None}","{'rh': 28.7, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",1.93,5.29,21.42,5.18,20.92,6.6,355566255,28.7,MOD-00616,23.1,2025-04-05T18:08:10,2025-04-05T11:08:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355566161
817.83,585.9,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",1.96,4.82,22.3,5.19,44.94,7.15,355566253,29.2,MOD-00616,23.1,2025-04-05T18:07:10,2025-04-05T11:07:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355566158
829.25,589.99,"{'lat': None, 'lon': None}","{'rh': 29.3, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",1.98,5.68,22.0,5.18,23.93,7.0,355566254,29.3,MOD-00616,23.1,2025-04-05T18:06:10,2025-04-05T11:06:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355566159
834.87,589.27,"{'lat': None, 'lon': None}","{'rh': 28.9, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",1.96,4.29,20.04,5.66,27.45,7.35,355566257,28.9,MOD-00616,23.1,2025-04-05T18:05:10,2025-04-05T11:05:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355566160
830.84,584.81,"{'lat': None, 'lon': None}","{'rh': 28.8, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",1.96,5.13,18.77,5.52,29.55,7.75,355563946,28.8,MOD-00616,23.1,2025-04-05T18:04:10,2025-04-05T11:04:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355563849
826.63,581.2,"{'lat': None, 'lon': None}","{'rh': 30.1, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.42,4.62,24.11,4.91,25.2,6.44,355563944,30.1,MOD-00616,23.1,2025-04-05T18:03:10,2025-04-05T11:03:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355563846
819.88,581.2,"{'lat': None, 'lon': None}","{'rh': 29.2, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",1.97,5.05,21.77,4.57,59.56,5.86,355563942,29.2,MOD-00616,23.1,2025-04-05T18:02:10,2025-04-05T11:02:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355563844
827.13,580.84,"{'lat': None, 'lon': None}","{'rh': 29.4, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.27,4.39,21.97,5.06,18.9,6.74,355563943,29.4,MOD-00616,23.1,2025-04-05T18:01:10,2025-04-05T11:01:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355563845
824.59,581.56,"{'lat': None, 'lon': None}","{'rh': 29.5, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.27,4.46,21.41,5.88,22.4,7.69,355561599,29.5,MOD-00616,23.1,2025-04-05T18:00:10,2025-04-05T11:00:10,https://api.quant-aq.com/v1/devices/MOD-00616/data/355561501
