co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
880.13,615.8,"{'lat': None, 'lon': None}","{'rh': 36.1, 'temp': 20.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.2,20.48,42.59,15.93,28.1,17.02,354934396,36.1,MOD-00624,20.4,2025-04-04T23:59:27,2025-04-04T16:59:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354934299
877.08,616.53,"{'lat': None, 'lon': None}","{'rh': 36.5, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.51,12.54,42.53,13.69,16.8,15.0,354934397,36.5,MOD-00624,20.5,2025-04-04T23:58:27,2025-04-04T16:58:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354934298
869.28,616.65,"{'lat': None, 'lon': None}","{'rh': 36.5, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.19,12.7,41.68,12.91,17.73,14.22,354934395,36.5,MOD-00624,20.5,2025-04-04T23:57:27,2025-04-04T16:57:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354934297
876.29,616.17,"{'lat': None, 'lon': None}","{'rh': 36.6, 'temp': 20.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.19,11.64,41.95,11.83,17.11,13.07,354932022,36.6,MOD-00624,20.6,2025-04-04T23:56:27,2025-04-04T16:56:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354931924
870.28,613.88,"{'lat': None, 'lon': None}","{'rh': 36.4, 'temp': 20.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.29,10.84,41.99,11.2,28.11,12.24,354932020,36.4,MOD-00624,20.6,2025-04-04T23:55:27,2025-04-04T16:55:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354931922
870.65,614.36,"{'lat': None, 'lon': None}","{'rh': 36.6, 'temp': 20.7, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.19,11.58,42.24,12.2,17.97,13.16,354932021,36.6,MOD-00624,20.7,2025-04-04T23:54:27,2025-04-04T16:54:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354931923
869.14,612.19,"{'lat': None, 'lon': None}","{'rh': 36.0, 'temp': 20.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.3,9.68,42.9,14.31,24.11,15.49,354932019,36.0,MOD-00624,20.8,2025-04-04T23:53:27,2025-04-04T16:53:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354931921
866.94,613.03,"{'lat': None, 'lon': None}","{'rh': 36.2, 'temp': 20.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.3,11.59,42.03,12.15,15.89,13.31,354929728,36.2,MOD-00624,20.8,2025-04-04T23:52:27,2025-04-04T16:52:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354929630
867.6,613.88,"{'lat': None, 'lon': None}","{'rh': 36.0, 'temp': 20.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.3,9.73,42.34,13.15,15.89,14.31,354929727,36.0,MOD-00624,20.9,2025-04-04T23:51:27,2025-04-04T16:51:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354929629
875.42,613.15,"{'lat': None, 'lon': None}","{'rh': 35.4, 'temp': 20.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.27,9.41,43.0,12.77,29.5,14.1,354929726,35.4,MOD-00624,20.9,2025-04-04T23:50:27,2025-04-04T16:50:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354929627
866.3,611.59,"{'lat': None, 'lon': None}","{'rh': 35.1, 'temp': 21.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.31,8.27,43.06,12.93,18.39,14.12,354929725,35.1,MOD-00624,21.0,2025-04-04T23:49:27,2025-04-04T16:49:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354929628
867.56,613.76,"{'lat': None, 'lon': None}","{'rh': 35.2, 'temp': 21.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.4,7.61,42.77,12.25,28.5,13.26,354927439,35.2,MOD-00624,21.1,2025-04-04T23:48:27,2025-04-04T16:48:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354927341
878.02,611.47,"{'lat': None, 'lon': None}","{'rh': 35.5, 'temp': 21.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.3,8.09,41.88,12.22,14.94,13.24,354927437,35.5,MOD-00624,21.1,2025-04-04T23:47:27,2025-04-04T16:47:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354927339
878.54,616.04,"{'lat': None, 'lon': None}","{'rh': 35.5, 'temp': 21.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13509, 'co2': 13272, 'no': 13597, 'no2': 13777, 'o3': 13756}, 'pm': {'pm1': 13233, 'pm10': 13235, 'pm25': 13234}}",2.4,8.21,41.89,12.4,15.77,13.43,354927436,35.5,MOD-00624,21.2,2025-04-04T23:46:27,2025-04-04T16:46:27,https://api.quant-aq.com/v1/devices/MOD-00624/data/354927338
