co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
830.04,575.54,"{'lat': None, 'lon': None}","{'rh': 37.2, 'temp': 19.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.63,21.29,45.09,12.64,20.13,14.31,354934202,37.2,MOD-00616,19.9,2025-04-04T23:59:11,2025-04-04T16:59:11,https://api.quant-aq.com/v1/devices/MOD-00616/data/354934103
824.11,583.37,"{'lat': None, 'lon': None}","{'rh': 37.6, 'temp': 20.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.63,11.08,45.6,12.25,18.2,13.85,354934200,37.6,MOD-00616,20.0,2025-04-04T23:58:11,2025-04-04T16:58:11,https://api.quant-aq.com/v1/devices/MOD-00616/data/354934102
822.13,580.0,"{'lat': None, 'lon': None}","{'rh': 37.5, 'temp': 20.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.63,11.08,46.75,10.17,24.3,11.63,354934201,37.5,MOD-00616,20.0,2025-04-04T23:57:11,2025-04-04T16:57:11,https://api.quant-aq.com/v1/devices/MOD-00616/data/354934104
817.65,584.45,"{'lat': None, 'lon': None}","{'rh': 37.6, 'temp': 20.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.63,10.2,47.02,9.47,17.33,10.94,354931857,37.6,MOD-00616,20.1,2025-04-04T23:56:11,2025-04-04T16:56:11,https://api.quant-aq.com/v1/devices/MOD-00616/data/354931759
816.15,579.03,"{'lat': None, 'lon': None}","{'rh': 37.4, 'temp': 20.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.63,10.67,47.05,8.95,13.87,10.42,354931859,37.4,MOD-00616,20.1,2025-04-04T23:55:11,2025-04-04T16:55:11,https://api.quant-aq.com/v1/devices/MOD-00616/data/354931761
815.17,582.16,"{'lat': None, 'lon': None}","{'rh': 37.2, 'temp': 20.2, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.63,9.97,46.51,9.91,15.69,11.48,354931858,37.2,MOD-00616,20.2,2025-04-04T23:54:11,2025-04-04T16:54:11,https://api.quant-aq.com/v1/devices/MOD-00616/data/354931760
819.39,577.35,"{'lat': None, 'lon': None}","{'rh': 37.2, 'temp': 20.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.64,8.99,46.79,9.84,15.58,10.82,354931856,37.2,MOD-00616,20.3,2025-04-04T23:53:11,2025-04-04T16:53:11,https://api.quant-aq.com/v1/devices/MOD-00616/data/354931758
816.85,579.75,"{'lat': None, 'lon': None}","{'rh': 37.3, 'temp': 20.3, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.63,9.61,47.63,10.13,16.1,11.47,354929535,37.3,MOD-00616,20.3,2025-04-04T23:52:11,2025-04-04T16:52:11,https://api.quant-aq.com/v1/devices/MOD-00616/data/354929437
823.33,580.12,"{'lat': None, 'lon': None}","{'rh': 37.0, 'temp': 20.4, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.64,9.85,46.54,9.16,25.61,10.81,354929536,37.0,MOD-00616,20.4,2025-04-04T23:51:11,2025-04-04T16:51:11,https://api.quant-aq.com/v1/devices/MOD-00616/data/354929439
816.06,581.32,"{'lat': None, 'lon': None}","{'rh': 36.4, 'temp': 20.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13501, 'co2': 13263, 'no': 13589, 'no2': 13768, 'o3': 13748}, 'pm': {'pm1': 13209, 'pm10': 13211, 'pm25': 13210}}",2.37,12.89,45.21,9.67,14.88,10.88,354929537,36.4,MOD-00616,20.5,2025-04-04T23:50:11,2025-04-04T16:50:11,https://api.quant-aq.com/v1/devices/MOD-00616/data/354929438
