co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
1204.68,750.44,"{'lat': None, 'lon': None}","{'rh': 34.1, 'temp': 25.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",3.44,11.26,25.41,20.99,22.5,21.44,747705829,34.1,MOD-00614,25.9,2026-08-05T17:33:28,2026-08-05T10:33:28,https://api.quant-aq.com/v1/devices/MOD-00614/data/747705619
1206.33,758.39,"{'lat': None, 'lon': None}","{'rh': 34.1, 'temp': 25.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",3.44,8.55,24.35,21.0,24.84,21.4,747705830,34.1,MOD-00614,25.9,2026-08-05T17:32:28,2026-08-05T10:32:28,https://api.quant-aq.com/v1/devices/MOD-00614/data/747705620
1211.9,767.3,"{'lat': None, 'lon': None}","{'rh': 34.5, 'temp': 26.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",3.45,21.54,25.83,20.99,34.49,21.29,747705828,34.5,MOD-00614,26.0,2026-08-05T17:31:28,2026-08-05T10:31:28,https://api.quant-aq.com/v1/devices/MOD-00614/data/747705618
1209.24,761.76,"{'lat': None, 'lon': None}","{'rh': 34.2, 'temp': 26.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",3.44,8.72,25.13,20.14,28.78,20.62,747705831,34.2,MOD-00614,26.0,2026-08-05T17:30:28,2026-08-05T10:30:28,https://api.quant-aq.com/v1/devices/MOD-00614/data/747705621
1219.57,753.81,"{'lat': None, 'lon': None}","{'rh': 34.1, 'temp': 26.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",3.44,11.34,25.69,21.32,27.98,21.71,747703232,34.1,MOD-00614,26.0,2026-08-05T17:29:28,2026-08-05T10:29:28,https://api.quant-aq.com/v1/devices/MOD-00614/data/747703022
1227.44,753.45,"{'lat': None, 'lon': None}","{'rh': 34.0, 'temp': 26.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",3.43,8.79,24.67,20.84,22.75,21.24,747703229,34.0,MOD-00614,26.0,2026-08-05T17:28:28,2026-08-05T10:28:28,https://api.quant-aq.com/v1/devices/MOD-00614/data/747703021
1230.31,753.21,"{'lat': None, 'lon': None}","{'rh': 34.0, 'temp': 26.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",3.44,7.85,24.67,19.75,21.81,19.97,747703227,34.0,MOD-00614,26.0,2026-08-05T17:27:28,2026-08-05T10:27:28,https://api.quant-aq.com/v1/devices/MOD-00614/data/747703018
1233.12,759.35,"{'lat': None, 'lon': None}","{'rh': 34.1, 'temp': 26.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",3.44,8.62,25.43,19.61,30.5,19.81,747703226,34.1,MOD-00614,26.0,2026-08-05T17:26:28,2026-08-05T10:26:28,https://api.quant-aq.com/v1/devices/MOD-00614/data/747703016
1242.49,756.7,"{'lat': None, 'lon': None}","{'rh': 34.2, 'temp': 26.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",3.44,8.72,25.4,20.58,23.08,20.82,747700922,34.2,MOD-00614,26.0,2026-08-05T17:25:28,2026-08-05T10:25:28,https://api.quant-aq.com/v1/devices/MOD-00614/data/747700712
1253.71,752.36,"{'lat': None, 'lon': None}","{'rh': 34.0, 'temp': 26.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13499, 'co2': 13261, 'no': 13587, 'no2': 13766, 'o3': 13746}, 'pm': {'pm1': 13203, 'pm10': 13205, 'pm25': 13204}}",3.43,8.27,24.4,20.89,33.76,21.13,747700923,34.0,MOD-00614,26.0,2026-08-05T17:24:28,2026-08-05T10:24:28,https://api.quant-aq.com/v1/devices/MOD-00614/data/747700713
