co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
782.32,606.75,"{'lat': None, 'lon': None}","{'rh': 28.5, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",1.88,1.56,32.51,4.98,9.72,5.62,355581446,28.5,MOD-00632,23.1,2025-04-05T18:34:20,2025-04-05T11:34:20,https://api.quant-aq.com/v1/devices/MOD-00632/data/355581348
783.95,611.68,"{'lat': None, 'lon': None}","{'rh': 29.1, 'temp': 23.1, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.24,1.53,31.83,4.86,8.74,5.34,355581445,29.1,MOD-00632,23.1,2025-04-05T18:33:20,2025-04-05T11:33:20,https://api.quant-aq.com/v1/devices/MOD-00632/data/355581347
782.68,610.48,"{'lat': None, 'lon': None}","{'rh': 29.0, 'temp': 23.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.12,1.94,31.57,6.51,10.22,7.13,355581447,29.0,MOD-00632,23.0,2025-04-05T18:32:20,2025-04-05T11:32:20,https://api.quant-aq.com/v1/devices/MOD-00632/data/355581349
783.41,608.67,"{'lat': None, 'lon': None}","{'rh': 29.7, 'temp': 23.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.31,1.21,32.17,5.26,18.51,5.7,355581448,29.7,MOD-00632,23.0,2025-04-05T18:31:20,2025-04-05T11:31:20,https://api.quant-aq.com/v1/devices/MOD-00632/data/355581350
779.99,601.57,"{'lat': None, 'lon': None}","{'rh': 29.9, 'temp': 23.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.32,1.44,32.12,5.19,10.84,5.69,355579140,29.9,MOD-00632,23.0,2025-04-05T18:30:20,2025-04-05T11:30:20,https://api.quant-aq.com/v1/devices/MOD-00632/data/355579042
788.62,609.52,"{'lat': None, 'lon': None}","{'rh': 29.3, 'temp': 23.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.29,1.18,32.54,5.89,9.18,6.65,355579139,29.3,MOD-00632,23.0,2025-04-05T18:29:20,2025-04-05T11:29:20,https://api.quant-aq.com/v1/devices/MOD-00632/data/355579041
787.54,605.9,"{'lat': None, 'lon': None}","{'rh': 29.1, 'temp': 23.0, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.12,1.48,32.33,6.33,8.57,7.08,355579138,29.1,MOD-00632,23.0,2025-04-05T18:28:20,2025-04-05T11:28:20,https://api.quant-aq.com/v1/devices/MOD-00632/data/355579040
798.92,607.35,"{'lat': None, 'lon': None}","{'rh': 29.1, 'temp': 22.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.3,1.06,32.31,7.19,10.03,7.95,355579137,29.1,MOD-00632,22.9,2025-04-05T18:27:20,2025-04-05T11:27:20,https://api.quant-aq.com/v1/devices/MOD-00632/data/355579039
792.98,606.14,"{'lat': None, 'lon': None}","{'rh': 28.8, 'temp': 22.9, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",2.12,2.21,32.66,6.09,9.61,6.81,355576797,28.8,MOD-00632,22.9,2025-04-05T18:26:20,2025-04-05T11:26:20,https://api.quant-aq.com/v1/devices/MOD-00632/data/355576699
799.9,611.56,"{'lat': None, 'lon': None}","{'rh': 29.3, 'temp': 22.8, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 13517, 'co2': 13280, 'no': 13605, 'no2': 13786, 'o3': 13764}, 'pm': {'pm1': 13257, 'pm10': 13259, 'pm25': 13258}}",1.97,1.69,31.19,5.3,15.11,6.1,355576795,29.3,MOD-00632,22.8,2025-04-05T18:25:20,2025-04-05T11:25:20,https://api.quant-aq.com/v1/devices/MOD-00632/data/355576697
