co,co2,geo,met,model,no,no2,o3,pm1,pm10,pm25,raw_data_id,rh,sn,temp,timestamp,timestamp_local,url
279.09,728.59,"{'lat': None, 'lon': None}","{'rh': 79.9, 'temp': 6.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.8,9.73,16.87,1.83,11.75,2.55,573895112,79.9,MOD-00623,6.5,2025-12-26T16:49:06,2025-12-26T08:49:06,https://api.quant-aq.com/v1/devices/MOD-00623/data/573894958
269.8,735.94,"{'lat': None, 'lon': None}","{'rh': 79.7, 'temp': 6.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.32,5.96,17.3,2.84,18.67,3.26,573895110,79.7,MOD-00623,6.5,2025-12-26T16:48:06,2025-12-26T08:48:06,https://api.quant-aq.com/v1/devices/MOD-00623/data/573894960
299.65,738.22,"{'lat': None, 'lon': None}","{'rh': 80.4, 'temp': 6.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.14,10.34,15.35,3.45,8.0,4.04,573895106,80.4,MOD-00623,6.5,2025-12-26T16:47:06,2025-12-26T08:47:06,https://api.quant-aq.com/v1/devices/MOD-00623/data/573894956
302.39,738.1,"{'lat': None, 'lon': None}","{'rh': 80.0, 'temp': 6.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.8,10.36,15.83,2.72,6.94,3.22,573895108,80.0,MOD-00623,6.5,2025-12-26T16:46:06,2025-12-26T08:46:06,https://api.quant-aq.com/v1/devices/MOD-00623/data/573894959
283.05,737.74,"{'lat': None, 'lon': None}","{'rh': 80.1, 'temp': 6.5, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.31,8.51,16.19,2.21,15.58,2.68,573893147,80.1,MOD-00623,6.5,2025-12-26T16:45:06,2025-12-26T08:45:06,https://api.quant-aq.com/v1/devices/MOD-00623/data/573892996
296.35,737.5,"{'lat': None, 'lon': None}","{'rh': 80.0, 'temp': 6.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.96,8.51,16.19,1.9,13.56,2.49,573893148,80.0,MOD-00623,6.6,2025-12-26T16:44:06,2025-12-26T08:44:06,https://api.quant-aq.com/v1/devices/MOD-00623/data/573892998
285.14,737.5,"{'lat': None, 'lon': None}","{'rh': 80.2, 'temp': 6.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.96,10.34,14.89,2.4,8.29,2.98,573893149,80.2,MOD-00623,6.6,2025-12-26T16:43:06,2025-12-26T08:43:06,https://api.quant-aq.com/v1/devices/MOD-00623/data/573892997
284.52,740.03,"{'lat': None, 'lon': None}","{'rh': 80.5, 'temp': 6.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",0.99,10.33,16.24,2.23,6.48,2.96,573893146,80.5,MOD-00623,6.6,2025-12-26T16:42:06,2025-12-26T08:42:06,https://api.quant-aq.com/v1/devices/MOD-00623/data/573892995
272.09,738.47,"{'lat': None, 'lon': None}","{'rh': 80.1, 'temp': 6.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.48,9.1,15.6,2.02,21.22,2.73,573891168,80.1,MOD-00623,6.6,2025-12-26T16:41:06,2025-12-26T08:41:06,https://api.quant-aq.com/v1/devices/MOD-00623/data/573891017
284.39,736.9,"{'lat': None, 'lon': None}","{'rh': 80.1, 'temp': 6.6, 'wd': 0.0, 'ws': 0.0, 'ws_scalar': 0.0}","{'gas': {'co': 18148, 'co2': 13271, 'no': 18149, 'no2': 18150, 'o3': 18151}, 'pm': {'pm1': 17109, 'pm10': 17111, 'pm25': 17110}}",1.64,11.01,15.69,1.58,5.16,2.03,573891166,80.1,MOD-00623,6.6,2025-12-26T16:40:06,2025-12-26T08:40:06,https://api.quant-aq.com/v1/devices/MOD-00623/data/573891015
